index,c_inst_name_code,c_inst_code,c_inst_type_code,c_inst_begin_year,c_by_nianhao_code,c_by_nianhao_year,c_by_year_range,c_inst_begin_dy,c_inst_floruit_dy,c_inst_first_known_year,c_inst_end_year,c_ey_nianhao_code,c_ey_nianhao_year,c_ey_year_range,c_inst_end_dy,c_inst_last_known_year,c_source,c_pages,c_notes,c_secondary_source_author
2947,1652,2689,2,1580.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,229,Temple ID 140337 Location: 河陽縣東北; Founding: 明隆庆中,
2948,1653,2690,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,19,Temple ID 139594 Location: 鉛山縣北; Other: 旧名仁寿寺,
2949,1654,2691,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,98,Temple ID 139339 Location: 宣武門內; Founding: 唐代; Other: 有贞观二十二年唐人所书心经,
2950,1655,2692,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,98,Temple ID 139338 Location: 山莊內; Founding: na; Other: 光景绝胜,
2951,1656,2693,2,400.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,18,Temple ID 139704 Location: 江夏縣東南; Founding: 六朝; Other: 黄祖杀弥衡处(府志),
2952,1657,2694,2,540.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,264,Temple ID 139340 Location: 項城縣北南頓街; Founding: 梁武帝,
2953,1657,2695,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,264,Temple ID 139476 Location: 海鹽縣西北,
2954,1657,2696,2,1180.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,264,Temple ID 140005 Location: 蒼溪縣北關外; Founding: 宋淳熙中,
2955,1657,2697,2,1330.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,264,Temple ID 140323 Location: 蒙自縣治南; Founding: 元泰定中; Other: 明嘉靖中重修,
2956,1658,2698,2,500.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,81,Temple ID 139341 Location: 寧陵縣西南; Founding: 后魏大定三年,
2957,1659,2699,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,81,Temple ID 139663 Location: 新昌縣西北; Other: 唐名灵鹫，断际禅师希运道场，宋绍兴中报恩广孝寺，山宗祯中重建,
2958,1659,2700,2,785.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,81,Temple ID 140094 Location: 福清縣西南; Founding: 唐，贞元初,
2959,1659,2701,2,1688.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,81,Temple ID 140167 Location: 臺灣縣北門外; Founding: 康熙二十七年; Other: 康熙三十二年重建,
2960,1660,2702,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,81,Temple ID 139342 Location: 雒南縣燕子山; Other: 唐黄龙视禅师驻场锡处,
2961,1660,2703,2,1380.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,81,Temple ID 140083 Location: 州治東南; Founding: 明洪武中,
2962,1661,2704,2,892.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,2,Temple ID 140121 Location: 南平縣東北; Founding: 大顺二年; Other: 明宣德十年重建,
2963,1662,2705,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,131,Temple ID 139344 Location: 貴池縣南齊山; Other: 宋杨万里宿齐山诗,
2964,1663,2706,2,947.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,131,Temple ID 139343 Location: 寶應縣磨旗墩; Founding: 南唐，保泰四年; Other: 梁武帝读书地,
2965,1664,2707,2,1644.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,131,Temple ID 139345 Location: 鄆城縣治西; Founding: 明未重建,
2966,1665,2708,2,428.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,251,Temple ID 140558 Location: 大荔縣賈家莊; Founding: 宋元嘉五年,
2967,1666,2709,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,249,Temple ID 139869 Location: 湘潭縣東; Founding: 唐代,
2968,1667,2710,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,250,Temple ID 139593 Location: 鄱陽縣巍石山,
2969,1667,2711,2,600.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,250,Temple ID 139671 Location: 上高縣西; Founding: 隋代; Other: 宋大兴中重兴,
2970,1667,2712,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,251,Temple ID 139986 Location: 什邡縣西; Other: 旧名净慈寺,
2971,1668,2713,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,253,Temple ID 140229 Location: 新興縣南思龍山; Founding: 唐代; Other: 一名国恩寺,
2972,1668,2714,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,253,Temple ID 140417 Location: 龍裏縣治,
2973,1669,2715,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,253,Temple ID 140453 Location: 府城西龍山; Other: 明张翀丹台记有载,
2974,1670,2716,2,1100.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,250,Temple ID 139357 Location: 永和縣龍岩山; Founding: 宋初敕建,
2975,1670,2717,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,250,Temple ID 139358 Location: 葭州北; Other: 有青龙岩,
2976,1670,2718,2,1275.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,250,Temple ID 140024 Location: 南溪縣東; Founding: 元至元中,
2977,1671,2719,2,500.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,255,Temple ID 139359 Location: 淅川縣東; Founding: 后魏，大和中; Other: 县东南有香岩寺，唐代建立,
2978,1672,2720,2,1100.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,256,Temple ID 139545 Location: 浦江縣南龍峰山; Founding: 宋代,
2979,1673,2721,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,250,Temple ID 140463 Location: 府城東; Other: 旧田氏屯粮所,
2980,1674,2722,2,281.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,255,Temple ID 139526 Location: 餘姚縣龍泉山; Founding: 晋大康二年,
2981,1675,2723,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,253,Temple ID 139376 Location: 州東紫荊山; Founding: 唐代; Other: 旧名普照寺，明僧募建,
2982,1676,2724,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,251,Temple ID 140169 Location: 嘉義縣赤山莊; Other: 有龙湖，多荷花,
2983,1677,2725,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,255,Temple ID 139377 Location: 登封縣北; Other: 建有唐武后行宫,
2984,1677,2726,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,256,Temple ID 139878 Location: 武崗州東龍潭; Founding: 唐代; Other: 有唐龙纪一年诰敕,
2985,1677,2727,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,256,Temple ID 139946 Location: 州治北; Other: 崇信道场,
2986,1678,2728,2,810.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,249,Temple ID 139870 Location: 益陽縣西; Founding: 唐元和中、丹鸿; Other: 初名延祥寺,
2987,1679,2729,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,249,Temple ID 139378 Location: 英山縣多雲山; Other: 有九龙井,
2988,1680,2730,2,1100.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,250,Temple ID 139698 Location: 上猶縣西北; Founding: 宋代; Other: 又名鹫峰寺,
2989,1680,2731,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,250,Temple ID 140032 Location: 平武縣南,
2990,1681,2732,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,251,Temple ID 139725 Location: 大冶縣西寒山,
2991,1682,2733,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,253,Temple ID 140140 Location: 順昌縣西南,
2992,1683,2734,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,251,Temple ID 140518 Location: 平遠州龍潭,
2993,1684,2735,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,249,Temple ID 139356 Location: 上海縣龍華村; Other: 吴赤乌中建立塔,
2994,1685,2736,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,250,Temple ID 139772 Location: 天門縣外覆釜洲上; Founding: 唐代; Other: 一名西塔寺，又名广教院,
2995,1686,2737,2,503.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,255,Temple ID 139527 Location: 嵊縣北; Founding: 梁天监二年; Other: 初名龙宫院，宋祥符一年今额，李绅肄业地,
2996,1687,2738,2,1045.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,256,Temple ID 139931 Location: 芷江縣西南; Founding: 宋绍兴中,
2997,1688,2739,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,256,Temple ID 139413 Location: 州城東; Founding: 唐代,
2998,1689,2740,2,1348.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,256,Temple ID 140309; Founding: 元至正七年; Other: 一名正觉寺,
2999,1690,2741,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,256,Temple ID 139681 Location: 萍鄉縣西南; Founding: 唐代,
3000,1691,2742,2,840.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,40,Temple ID 140161 Location: 福安縣西閩坑嶺; Founding: 唐开成中; Other: 宋朱子、杨复讲学处,
3001,1692,2743,2,390.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,40,Temple ID 139379 Location: 州南磨臺山; Founding: 后秦姚苌; Other: 初名宝塔寺,
3002,1693,2744,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,84,Temple ID 138169 Location: 永清縣城外東南; Founding: 唐代; Other: 则天时石幢尚存,
3003,1694,2745,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,83,Temple ID 138170 Location: 朝陽縣北狼山; Other: 旧祥銮院，金大定五年重修,
3004,1694,2746,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,83,Temple ID 139974 Location: 金堂縣三學山; Other: 一名棲贤寺（上中下三刹）,
3005,1695,2747,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,84,Temple ID 139730 Location: 孝感縣西北三山,
3006,1696,2748,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,84,Temple ID 140243 Location: 瓊山縣東,
3007,1697,2749,2,626.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,84,Temple ID 139918 Location: 沅陵縣東; Founding: 唐，贞观初,
3008,1698,2750,2,1100.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,83,Temple ID 139649 Location: 萬安縣梁口; Founding: 宋代,
3009,1699,2751,2,1383.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,83,Temple ID 138171 Location: 蒲臺縣治西南; Founding: 明洪武十五年; Other: 辟去佛道场,
3010,1699,2752,2,1380.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,83,Temple ID 140439 Location: 府城西; Founding: 明洪武中,
3011,1700,2753,2,1200.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,84,Temple ID 138172 Location: 鉅鹿縣治南; Founding: 南宋代; Other: 宣和二年重建,
3012,1701,2754,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,83,Temple ID 138168 Location: 長安縣昆明池; Other: 唐，景龙中， 宗幸寺,
3013,1702,2755,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,83,Temple ID 139729 Location: 蘄水縣三角山; Founding: 唐代; Other: 宋代龙洞寺赐额,
3014,1702,2756,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,83,Temple ID 139846 Location: 湘潭縣東; Founding: 唐总印师,
3015,1703,2757,2,1370.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,99,Temple ID 140287 Location: 永福縣東門外; Founding: 明洪武初,
3016,1704,2758,2,420.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,99,Temple ID 139903 Location: 衡陽縣城北; Founding: 刘宋思大禅师道场; Other: 明代屡重修，中国清寺,
3017,1705,2759,2,350.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,99,Temple ID 139615 Location: 廬山西、大林峰; Founding: 晋代; Other: 元末毁，明宣德重建,
3018,1706,2760,2,610.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,100,Temple ID 139904 Location: 衡山縣祝融峰; Founding: 隋，大业中，由光天观成寺,
3019,1706,2761,2,630.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,100,Temple ID 140207 Location: 始興縣東南; Founding: 唐贞观四年敕建; Other: 景德四年重建，改成官石寺，成化八年今名,
3020,1707,2762,2,400.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,99,Temple ID 139614 Location: 廬山講經臺下; Founding: 晋，慧远; Other: 近处有上崇福寺，中下、成化寺,
3021,1708,2763,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,99,Temple ID 138174 Location: 房山縣南; Other: 成兜率寺,
3022,1708,2764,2,846.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,99,Temple ID 138175 Location: 洞庭西山; Founding: 唐会昌六年,
3023,1708,2765,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,99,Temple ID 138176 Location: 甘泉縣北蜀崗; Other: 乾隆三十年四十九巡幸,
3024,1708,2766,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,100,Temple ID 139710 Location: 蒲圻縣南荊港; Founding: 唐代; Other: 顺治十年重修,
3025,1708,2767,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,100,Temple ID 139780 Location: 應城縣西,
3026,1709,2768,2,350.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,99,Temple ID 139760 Location: 荊門州北; Founding: 晋代; Other: 一名灵鹫寺，又名广济庵,
3027,1710,2769,2,626.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,98,Temple ID 139557 Location: 淳安縣東北; Founding: 唐，贞观一年,
3028,1711,2770,2,859.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,99,Temple ID 139613 Location: 湖口縣地上鐘山; Founding: 康咸通一年; Other: 初名崇寿寺，隆兴中重建今名康熙中重修,
3029,1712,2771,2,100.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,98,Temple ID 138173 Location: 州東北; Founding: 辽寿昌五年,
3030,1713,2772,2,1018.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,99,Temple ID 138177 Location: 盱眙縣治西; Founding: 宋天禧二年,
3031,1714,2773,2,1225.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,18,Temple ID 138178 Location: 萬泉縣; Founding: 金天兴初,
3032,1715,2774,2,899.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,18,Temple ID 139612 Location: 湖口縣北下鐘山; Founding: 唐龙纪; Other: 旧宝钟院，宋嘉祐中今名,
3033,1716,2775,2,550.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,197,Temple ID 139823 Location: 谷城縣南; Founding: 梁太清中,
3034,1717,2776,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,211,Temple ID 139399 Location: 河州北; Founding: 唐代; Other: 黄河口山石上佛高十余丈。,
3035,1718,2777,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,161,Temple ID 140065 Location: 青神縣治南; Founding: 唐代; Other: 旧名景德院,
3036,1719,2778,2,1600.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,162,Temple ID 140474 Location: 府治東; Founding: 明万历中,
3037,1720,2779,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,161,Temple ID 140457 Location: 府城東北東岩洞,
3038,1720,2780,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,161,Temple ID 140473 Location: 印山縣北; Other: 它有柏山寺,
3039,1721,2781,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,162,Temple ID 140458 Location: 府城北,
3040,1722,2782,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,161,Temple ID 138190 Location: 如皋縣東北; Founding: 唐代,
3041,1723,2783,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,161,Temple ID 139941 Location: 州西北; Other: 罗念庵游诗,
3042,1724,2784,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,161,Temple ID 140487 Location: 龍泉縣南,
3043,1725,2785,2,590.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,222,Temple ID 138191 Location: 河津縣治南; Founding: 隋开皇中; Other: 铁佛寺，唐麟德中立,
3044,1726,2786,2,905.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,222,Temple ID 140153 Location: 泰寧縣瑞溪保; Founding: 唐天祐二年; Other: 宋李纲读书处,
3045,1727,2787,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,222,Temple ID 139836 Location: 竹溪縣東,
3046,1728,2788,2,940.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,222,Temple ID 140160 Location: 連城縣表席裏; Founding: 五代，晋天福中; Other: 初名保福院，宋泰定中今名，明初重建,
3047,1729,2789,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,157,Temple ID 139907 Location: 衡山縣祝融峰,
3048,1730,2790,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,41,Temple ID 138193 Location: 青陽縣西南九華山九子峰,
3049,1731,2791,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,41,Temple ID 140347 Location: 雲南縣北九頂山,
3050,1732,2792,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,41,Temple ID 140433 Location: 黃平州北九頂山,
3051,1733,2793,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,55,Temple ID 138196 Location: 高邑縣治西南; Founding: 唐代; Other:  有乾明塔,
3052,1733,2794,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,55,Temple ID 138197 Location: 鄢陵縣西北; Founding: 唐代; Other: 顺治六年重修,
3053,1733,2795,2,955.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,55,Temple ID 138198 Location: 安陽縣西南; Founding: 五代周显德中,
3054,1733,2796,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,56,Temple ID 138199 Location: 新野縣東南; Other: 汉阴皇后故宅,
3055,1733,2797,2,935.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,56,Temple ID 138200 Location: 襄城縣南，首山; Founding: 五代唐清泰; Other: 顺治五年重修,
3056,1733,2798,2,555.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,56,Temple ID 138201 Location: 伊陽縣南現山; Founding: 北齐，天保中（敕名弥陀寺）; Other: 后唐名天成寺，宋代今名,
3057,1733,2799,2,1100.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,56,Temple ID 138202 Location: 南鄭縣西中梁山; Founding: 宋代,
3058,1733,2800,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,56,Temple ID 139740 Location: 黃岡縣東; Other: 雪后到干明寺宿诗（宋苏轼）,
3059,1733,2801,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,56,Temple ID 139777 Location: 應山大龍寺; Founding: 唐代,
3060,1733,2802,2,940.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,56,Temple ID 139881 Location: 巴陵縣南; Founding: 五代; Other: 宋名干元寺，旧永庆寺，别名新开寺,
3061,1733,2803,2,865.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,56,Temple ID 139893 Location: 武陵縣善德山; Founding: 唐咸通中; Other: 初名德山精舍又名古德禅院，道书中第五十三福地,
3062,1733,2804,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,56,Temple ID 140221 Location: 德慶州北香山; Other: 今名香山寺,
3063,1734,2805,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,55,Temple ID 139832 Location: 鄖西縣北,
3064,1735,2806,2,1300.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,57,Temple ID 140312 Location: 石屏州乾陽山; Founding: 元代; Other: 明弘治中重修,
3065,1736,2807,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,185,Temple ID 138203 Location: 武功縣東北,
3066,1737,2808,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,185,Temple ID 138204 Location: 太湖縣北; Other: 二祖慧可居所,
3067,1738,2809,2,337.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,185,Temple ID 139811 Location: 公安縣東北; Founding: 晋太和二年; Other: 一名兴化寺，万寿寺，光孝寺,
3068,1739,2810,2,1760.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,185,Temple ID 138225 Location: 弘仁寺東北; Founding: 乾隆二十五年敕建; Other: 为皇太后祝釐,
3069,1739,2811,2,600.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,185,Temple ID 138226 Location: 猗氏縣峩嵋山; Founding: 隋代; Other: 隋唐名白禅后大云，宋熙宁中寿圣，至元初今名，东北有妙道寺,
3070,1739,2812,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,185,Temple ID 140514 Location: 威寧州南; Other: 州城外有水月寺,
3071,1740,2813,2,866.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,135,Temple ID 138228 Location: 盩厔縣東南; Founding: 唐咸通七年,
3072,1741,2814,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,135,Temple ID 138229 Location: 寧遠州西南; Other: 明万历三十二年海中出现的石佛,
3073,1742,2815,2,885.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,57,Temple ID 140124 Location: 尤溪縣南; Founding: 唐乾宁四年,
3074,1743,2816,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,42,Temple ID 138230 Location: 臨朐縣西; Other: 一名文珠寺,
3075,1744,2817,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,3,Temple ID 140536 Location: 拉薩; Founding: 唐代,
3076,1745,2818,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,204,Temple ID 138231 Location: 舒城縣梅嶺; Other: 锡状泉、虎跑泉,
3077,1745,2819,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,204,Temple ID 140308 Location: 寧州東北; Other: 神儒莲峰在此伏虎，因有寺名,
3078,1745,2820,2,0.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,204,Temple ID 140403 Location: 城東南; Founding: 蒙氏时,
3079,1746,2821,2,1082.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,97,Temple ID 138234 Location: 虞城縣東南; Founding: 宋元丰五年,
3080,1747,2822,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,242,Temple ID 139957 Location: 永興縣鳳凰山; Other: 旧真武庙，康熙二十二年今名,
3081,1748,2823,2,1705.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,242,Temple ID 138236 Location: 朝陽縣東北; Founding: 康熙四十四年,
3082,1749,2824,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,243,Temple ID 139586 Location: 新建縣治東; Founding:  原为唐马祖道一，梁葛鱏故宅; Other: 宋代能仁寺，明代永宁寺，顺治五年重建，今名有司祝釐习礼所,
3083,1750,2825,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,242,Temple ID 138237 Location: 府城西北; Other: 旧湖心寺，一名十方禅院，康熙四十四年今名,
3084,1751,2826,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,242,"Temple ID 138235 Location: 通州舊城內; Other: 浮图十三级,唐贞观七年始建.八代玄圣.元代 为 一州巨观",
3085,1752,2827,2,1678.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,242,Temple ID 138238 Location: 建昌縣東北; Founding: 康熙十七年,
3086,1753,2828,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,209,Temple ID 138239 Location: 五臺縣東北; Founding: 唐代; Other: 唐元和十五年裴度奏述中有记载,
3087,1754,2829,2,945.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,208,Temple ID 138240 Location: 應州治西南隅; Founding: 五代，晋，天福中; Other: 辽清宁二年重建，元延裕改名,
3088,1755,2830,2,1170.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,209,Temple ID 139401 Location: 寧州西南; Founding: 金大定中,
3089,1756,2831,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,209,Temple ID 140549 Location: 府治東; Other: 一名金沙禅林，康熙四年重修,
3090,1757,2832,2,1100.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,209,Temple ID 139566 Location: 麗水縣南; Founding: 宋代,
3091,1758,2833,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,168,Temple ID 139516 Location: 會稽縣化鹿山; Other: 康熙四十四年今名，旧平阳观，土俗名平阳寺,
3092,1759,2834,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,208,Temple ID 138241 Location: 江寧縣牛首山; Other: 旧名崇教寺，懒融开教处，创牛头宗,
3093,1760,2835,2,1430.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,209,Temple ID 140480 Location: 婺川縣南; Founding: 明洪熙中,
3094,1761,2836,2,865.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,209,Temple ID 140146 Location: 建陽縣西; Founding: 唐咸通中,
3095,1762,2837,2,1200.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,208,Temple ID 138242 Location: 稷山縣東北; Founding: 金代; Other: 一名清凉院，顺治中重修。又高教寺,
3096,1763,2838,2,1100.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,209,Temple ID 138243 Location: 州南大伊山; Founding: 宋代,
3097,1764,2839,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,213,Temple ID 138244 Location: 諸城縣九仙山; Other: 今名兴云寺,
3098,1765,2840,2,950.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,213,Temple ID 139630 Location: 南豐縣東門外; Founding: 南唐,
3099,1766,2841,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,212,Temple ID 138245 Location: 府治東南; Other: 明洪武五年重建,
3100,1766,2842,2,1215.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,212,Temple ID 138246 Location: 嘉定縣沙浦; Founding: 宋嘉定中; Other: 梁天监中，恒智游此口,
